file,EPI,Start,Stop
l_318,cvf,417412,420445
l_318,CVF,420446,420858
l_318,HVF,420859,430078
l_318,CVF,430079,440963
l_318,HVF,440964,471950
l_318,CVF,471951,487712
l_318,HVF,487713,500307
l_318,CVF,500308,505531
l_318,HVF,505532,507548
l_318,CVF,507549,515462
l_318,HVF,515463,519544
l_318,CVF,519545,520628
l_318,HVF,520629,526019
l_318,CVF,526020,526076
l_318,HVF,526077,536942
l_318,CVF,536943,537690
l_318,HVF,537691,539194
l_318,CVF,539195,540430
l_318,HVF,540431,549040
l_318,CVF,549041,569869
l_318,HVF,569870,582583
l_318,DVF,582584,583405
l_318,HVF,583406,586093
l_318,CVF,586094,589167
l_318,HVF,589168,590684
l_318,CVF,590685,591817
l_318,HVF,591818,597149
l_318,DVF,597150,597990
l_318,HVF,597991,599936
l_318,CVF,599937,607477
l_318,HVF,607478,610209
l_318,CVF,610210,626368
l_318,HVF,626369,628660
l_318,CVF,628661,634264
l_318,HVF,634265,635861
l_318,CVF,635862,646897
l_318,HVF,646898,652381
l_318,CVF,652382,661072
l_318,HVF,661073,664091
l_318,CVF,664092,667825
l_318,HVF,667826,669991
l_318,CVF,669992,684939
l_318,HVF,684940,687188
l_318,CVF,687189,696141
l_318,HVF,696142,697668
l_318,CVF,697669,709334
l_318,HVF,709335,712470
l_318,CVF,712471,717553
l_318,HVF,717554,731850
l_318,CVF,731851,756528
l_318,HVF,756529,771890
l_318,CVF,771891,790438
l_318,HVF,790439,806392
l_318,CVF,806393,813004
l_318,cvf,813005,813397
l_318,hvf,813398,825000
l_319,hun,1,52
l_319,HAS,53,4562
l_319,CAS,4563,20886
l_319,HAS,20887,26063
l_319,CAS,26064,33506
l_319,HAS,33507,38170
l_319,CAS,38171,106275
l_319,HAS,106276,109681
l_319,CAS,109682,110409
l_319,HAS,110410,113970
l_319,CAS,113971,125113
l_319,HAS,125114,141842
l_319,CAS,141843,151796
l_319,HAS,151797,154880
l_319,CAS,154881,163062
l_319,HAS,163063,166244
l_319,CAS,166245,166289
l_319,HAS,166290,170247
l_319,CAS,170248,182207
l_319,HAS,182208,191929
l_319,CAS,191930,204622
l_319,HAS,204623,206413
l_319,CAS,206414,215187
l_319,HAS,215188,217117
l_319,CAS,217118,221849
l_319,HAS,221850,223948
l_319,CAS,223949,228495
l_319,HAS,228496,231925
l_319,CAS,231926,234709
l_319,HAS,234710,236502
l_319,CAS,236503,240220
l_319,HAS,240221,242821
l_319,CAS,242822,245163
l_319,HAS,245164,248440
l_319,CAS,248441,248757
l_319,CPE,248758,297127
l_319,HPE,297128,297472
l_319,HAS,297473,302628
l_319,CAS,302629,310532
l_319,HAS,310533,333291
l_319,HPE,333292,368083
l_319,HAS,368084,372548
l_319,CAS,372549,376474
l_319,HAS,376475,414128
l_319,CAS,414129,416269
l_319,HAS,416270,436639
l_319,CAS,436640,438234
l_319,HAS,438235,439881
l_319,CAS,439882,463373
l_319,HAS,463374,471482
l_319,CAS,471483,477983
l_319,CPE,477984,495787
l_319,HPE,495788,501409
l_319,CPE,501410,503683
l_319,HPE,503684,514371
l_319,CPE,514372,517607
l_319,HPE,517608,523901
l_319,CPE,523902,528445
l_319,HPE,528446,528604
l_319,HAS,528605,534165
l_319,CAS,534166,552683
l_319,HAS,552684,554740
l_319,CAS,554741,576453
l_319,HAS,576454,581574
l_319,HPE,581575,584371
l_319,CPE,584372,593100
l_319,HPE,593101,595429
l_319,CPE,595430,612327
l_319,HPE,612328,620642
l_319,CPE,620643,620972
l_319,HPE,620973,627721
l_319,CPE,627722,632293
l_319,HPE,632294,632651
l_319,HAS,632652,636087
l_319,CAS,636088,644779
l_319,HAS,644780,646872
l_319,CAS,646873,658048
l_319,HAS,658049,659667
l_319,CAS,659668,710307
l_319,HAS,710308,712865
l_319,CAS,712866,716056
l_319,HAS,716057,717564
l_319,CAS,717565,718574
l_319,HAS,718575,722804
l_319,CAS,722805,731787
l_319,HAS,731788,732778
l_319,HPE,732779,749032
l_319,CPE,749033,755445
l_319,HPE,755446,772500
l_320,HAS,1,10123
l_320,has,10124,11134
l_320,HAS,11135,11533
l_320,has,11534,12044
l_320,HAS,12045,13089
l_320,HPE,13090,38931
l_320,CPE,38932,64241
l_320,HPE,64242,70254
l_320,CPE,70255,100370
l_320,HPE,100371,105473
l_320,CPE,105474,109519
l_320,HPE,109520,124320
l_320,HAS,124321,138269
l_320,CAS,138270,154023
l_320,HAS,154024,161542
l_320,CAS,161543,163258
l_320,HAS,163259,168632
l_320,CAS,168633,169992
l_320,HAS,169993,181318
l_320,CAS,181319,189132
l_320,HAS,189133,189345
l_320,HVF,189346,199136
l_320,DVF,199137,199959
l_320,HVF,199960,201094
l_320,HAS,201095,232458
l_320,CAS,232459,259277
l_320,HAS,259278,261100
l_320,CAS,261101,289045
l_320,HAS,289046,289208
l_320,HPE,289209,291290
l_320,CPE,291291,328446
l_320,HPE,328447,334938
l_320,CPE,334939,361074
l_320,HPE,361075,362756
l_320,HPR,362757,377155
l_320,CPR,377156,379253
l_320,CPE,379254,392199
l_320,HPE,392200,399301
l_320,CPE,399302,404404
l_320,HPE,404405,406707
l_320,CPE,406708,418870
l_320,HPE,418871,458093
l_320,CPE,458094,490930
l_320,HPE,490931,511787
l_320,CPE,511788,530553
l_320,HPE,530554,538258
l_320,hpe,538259,687500
l_321,HPE,1,66092
l_321,CPE,66093,70057
l_321,HPE,70058,72803
l_321,CPE,72804,76805
l_321,HPE,76806,87839
l_321,CPE,87840,132624
l_321,HPE,132625,134975
l_321,CPE,134976,166055
l_321,HPE,166056,171724
l_321,CPE,171725,173621
l_321,HPE,173622,176831
l_321,CPE,176832,188956
l_321,HPE,188957,203773
l_321,CPE,203774,213806
l_321,HPE,213807,215310
l_321,CPE,215311,225879
l_321,HPE,225880,231381
l_321,CPE,231382,240204
l_321,HPE,240205,247109
l_321,hpe,247110,311472
l_321,hpr,311473,311520
l_321,HPR,311521,329130
l_321,HVF,329131,341795
l_321,DVF,341796,342635
l_321,HVF,342636,343483
l_321,HPR,343484,349566
l_321,HVF,349567,367096
l_321,DVF,367097,367920
l_321,HVF,367921,368613
l_321,HPR,368614,570270
l_321,HVT,570271,575193
l_321,CVT,575194,576751
l_321,HVT,576752,579839
l_321,CVT,579840,580179
l_321,cvt,580180,582780
l_321,CVT,582781,605955
l_321,HVT,605956,615000
l_322,HVF,1,1616
l_322,dfb,1617,2307
l_322,dfb,2308,2460
l_322,HAS,2461,2545
l_322,CAS,2546,5126
l_322,HAS,5127,14471
l_322,CAS,14472,21048
l_322,HAS,21049,30477
l_322,CAS,30478,31932
l_322,HAS,31933,38068
l_322,CAS,38069,44157
l_322,HAS,44158,47537
l_322,CAS,47538,53454
l_322,CVF,53455,54096
l_322,HVF,54097,64057
l_322,DVF,64058,64880
l_322,HVF,64881,65374
l_322,HAS,65375,66297
l_322,CAS,66298,68866
l_322,HAS,68867,70692
l_322,HPE,70693,73314
l_322,CPE,73315,78168
l_322,HPE,78169,87203
l_322,CPE,87204,93445
l_322,HPE,93446,107070
l_322,CPE,107071,112992
l_322,HPE,112993,114658
l_322,CPE,114659,134333
l_322,HPE,134334,135937
l_322,CPE,135938,137462
l_322,HPE,137463,147949
l_322,CPE,147950,162163
l_322,HPE,162164,164334
l_322,CPE,164335,168153
l_322,HPE,168154,177684
l_322,hpe,177685,228405
l_322,HPE,228406,238516
l_322,CPE,238517,244673
l_322,CVF,244674,245857
l_322,HVF,245858,258433
l_322,CVF,258434,260899
l_322,HVF,260900,265095
l_322,CVF,265096,269713
l_322,HVF,269714,272591
l_322,CVF,272592,277527
l_322,HVF,277528,302347
l_322,DVF,302348,303190
l_322,HVF,303191,303833
l_322,HAS,303834,307410
l_322,HVF,307411,310509
l_322,CVF,310510,311646
l_322,HVF,311647,315402
l_322,DVF,315403,316245
l_322,HVF,316246,316768
l_322,HAS,316769,321325
l_322,HPE,321326,331190
l_322,CPE,331191,335469
l_322,HPE,335470,337444
l_322,CPE,337445,341354
l_322,HPE,341355,346699
l_322,CPE,346700,350904
l_322,HPE,350905,353963
l_322,CPE,353964,358559
l_322,HPE,358560,362852
l_322,CPE,362853,364364
l_322,HPE,364365,370641
l_322,CPE,370642,375438
l_322,HPE,375439,378650
l_322,CPE,378651,382304
l_322,HPE,382305,417160
l_322,CPE,417161,421613
l_322,HPE,421614,425655
l_322,CPE,425656,430471
l_322,HPE,430472,434607
l_322,CPE,434608,439109
l_322,HPE,439110,443011
l_322,CPE,443012,447234
l_322,HPE,447235,451740
l_322,CPE,451741,455983
l_322,HPE,455984,459062
l_322,CPE,459063,463584
l_322,HPE,463585,466528
l_322,CPE,466529,470964
l_322,HPE,470965,485883
l_322,CPE,485884,505816
l_322,HPE,505817,507759
l_322,CPE,507760,511712
l_322,HPE,511713,514532
l_322,CPE,514533,517197
l_322,HPE,517198,520886
l_322,CPE,520887,532380
l_322,HPE,532381,547122
l_322,CPE,547123,550970
l_322,HPE,550971,553764
l_322,CPE,553765,564594
l_322,HPE,564595,574786
l_322,CPE,574787,578917
l_322,HPE,578918,586749
l_322,CPE,586750,605014
l_322,HPE,605015,605357
l_322,HVF,605358,610392
l_322,CVF,610393,663587
l_322,HVF,663588,675648
l_322,DVF,675649,676490
l_322,HVF,676491,676981
l_322,HAS,676982,682480
l_322,HPE,682481,689533
l_322,DPE,689534,690355
l_322,HPE,690356,690957
l_322,HAS,690958,702796
l_322,CAS,702797,715434
l_322,HAS,715435,715762
l_322,HVF,715763,729739
l_322,CVF,729740,739167
l_322,HVF,739168,743576
l_322,CVF,743577,758107
l_322,HVF,758108,761237
l_322,CVF,761238,773907
l_322,HVF,773908,773974
l_322,HPE,773975,801947
l_322,CPE,801948,804980
l_322,HPE,804981,830003
l_323,HVF,1,2126
l_323,DVF,2127,2946
l_323,HVF,2947,3697
l_323,HVT,3698,13417
l_323,DVT,13418,14241
l_323,HVT,14242,14973
l_323,HAS,14974,23736
l_323,HPE,23737,26098
l_323,CPE,26099,27288
l_323,CVF,27289,50837
l_323,HVF,50838,59120
l_323,hvf,59121,60871
l_323,HVF,60872,61651
l_323,CVF,61652,65861
l_323,HVF,65862,72041
l_323,CVF,72042,75081
l_323,HVF,75082,79945
l_323,CVF,79946,82001
l_323,HVF,82002,100171
l_323,CVF,100172,103221
l_323,HVF,103222,108153
l_323,CVF,108154,111289
l_323,HVF,111290,118968
l_323,DVF,118969,119811
l_323,HVF,119812,120730
l_323,HAS,120731,125563
l_323,HVF,125564,134223
l_323,CVF,134224,136692
l_323,HVF,136693,139313
l_323,CVF,139314,143230
l_323,HVF,143231,147377
l_323,CVF,147378,154132
l_323,HVF,154133,160871
l_323,CVF,160872,161829
l_323,HVF,161830,182915
l_323,CVF,182916,184746
l_323,HVF,184747,190158
l_323,CVF,190159,192402
l_323,HVF,192403,202300
l_323,DVF,202301,203141
l_323,HVF,203142,214051
l_323,DVF,214052,214891
l_323,HVF,214892,225243
l_323,DVF,225244,226086
l_323,HVF,226087,246177
l_323,CVF,246178,255780
l_323,HVF,255781,338032
l_323,CVF,338033,340873
l_323,HVF,340874,353282
l_323,CVF,353283,358817
l_323,HVF,358818,406174
l_323,CVF,406175,416681
l_323,HVF,416682,426777
l_323,DVF,426778,427621
l_323,HVF,427622,438624
l_323,DVF,438625,439446
l_323,HVF,439447,445718
l_323,CVF,445719,446052
l_323,HVF,446053,450420
l_323,DVF,450421,451241
l_323,HVF,451242,459908
l_323,CVF,459909,488062
l_323,HVF,488063,489896
l_323,CVF,489897,491411
l_323,HVF,491412,497440
l_323,CVF,497441,499440
l_323,HVF,499441,501457
l_323,CVF,501458,503984
l_323,HVF,503985,506740
l_323,CVF,506741,508819
l_323,HVF,508820,511824
l_323,CVF,511825,514577
l_323,HVF,514578,533701
l_323,CVF,533702,536986
l_323,HVF,536987,538711
l_323,CVF,538712,539659
l_323,HVF,539660,542083
l_323,CVF,542084,545464
l_323,HVF,545465,555911
l_323,DVF,555912,556751
l_323,HVF,556752,568827
l_323,DVF,568828,569666
l_323,HVF,569667,578626
l_323,CVF,578627,581639
l_323,HVF,581640,583157
l_323,DVF,583158,584001
l_323,HVF,584002,588307
l_323,CVF,588308,598359
l_323,HVF,598360,602750
l_323,CVF,602751,609754
l_323,HVF,609755,611277
l_323,CVF,611278,614419
l_323,HVF,614420,615925
l_323,CVF,615926,618791
l_323,HVF,618792,622623
l_323,CVF,622624,622925
l_323,HVF,622926,624953
l_323,CVF,624954,632292
l_323,HVF,632293,642158
l_323,CVF,642159,650904
l_323,HVF,650905,682013
l_323,CVF,682014,685300
l_323,cvf,685301,686660
l_323,hvf,686661,710000
l_324,hun,1,3419
l_324,has,3420,3464
l_324,HAS,3465,11276
l_324,CAS,11277,14911
l_324,HAS,14912,19545
l_324,CAS,19546,23371
l_324,HAS,23372,29116
l_324,CAS,29117,29181
l_324,HAS,29182,30707
l_324,CAS,30708,35629
l_324,HAS,35630,39114
l_324,CAS,39115,41421
l_324,HAS,41422,44412
l_324,CAS,44413,48034
l_324,HAS,48035,54647
l_324,CAS,54648,58547
l_324,HAS,58548,63032
l_324,CAS,63033,67463
l_324,HAS,67464,81304
l_324,CAS,81305,89891
l_324,HAS,89892,93588
l_324,CAS,93589,97881
l_324,HAS,97882,168751
l_324,CAS,168752,181566
l_324,HAS,181567,183132
l_324,CAS,183133,184153
l_324,CVF,184154,186668
l_324,HVF,186669,188574
l_324,CVF,188575,192188
l_324,HVF,192189,194342
l_324,CVF,194343,199131
l_324,HVF,199132,201590
l_324,CVF,201591,205202
l_324,HVF,205203,209492
l_324,CVF,209493,214068
l_324,HVF,214069,216345
l_324,CVF,216346,247856
l_324,HVF,247857,249978
l_324,CVF,249979,254289
l_324,HVF,254290,255829
l_324,CVF,255830,281357
l_324,HVF,281358,292822
l_324,DVF,292823,293664
l_324,HVF,293665,294780
l_324,HAS,294781,301591
l_324,CAS,301592,301784
l_324,HAS,301785,305272
l_324,CAS,305273,311443
l_324,HAS,311444,313159
l_324,CAS,313160,317618
l_324,HAS,317619,325906
l_324,CAS,325907,356102
l_324,HAS,356103,360211
l_324,CAS,360212,364102
l_324,HAS,364103,375388
l_324,CAS,375389,385202
l_324,HAS,385203,404171
l_324,CAS,404172,409853
l_324,HAS,409854,411701
l_324,CAS,411702,418877
l_324,HAS,418878,420478
l_324,CAS,420479,428088
l_324,HAS,428089,432978
l_324,CAS,432979,437539
l_324,HAS,437540,438363
l_324,has,438364,440000
l_325,HPE,1,4732
l_325,CPE,4733,37129
l_325,CVF,37130,86968
l_325,HVF,86969,94407
l_325,DVF,94408,95249
l_325,HVF,95250,96238
l_325,HPE,96239,106483
l_325,DPE,106484,107324
l_325,HPE,107325,115541
l_325,CPE,115542,125469
l_325,CVF,125470,142581
l_325,HVF,142582,156899
l_325,CVF,156900,180981
l_325,HVF,180982,186513
l_325,hvf,186514,190000
l_326,hun,1,13410
l_326,hvf,13411,13617
l_326,HVF,13618,21982
l_326,DVF,21983,22822
l_326,HVF,22823,23666
l_326,HAS,23667,29762
l_326,CAS,29763,35657
l_326,CVF,35658,38161
l_326,HVF,38162,43463
l_326,CVF,43464,47234
l_326,HVF,47235,60800
l_326,CVF,60801,69338
l_326,HVF,69339,77885
l_326,DVF,77886,78727
l_326,HVF,78728,79459
l_326,HAS,79460,79862
l_326,CAS,79863,81686
l_326,HAS,81687,83174
l_326,HVF,83175,91111
l_326,DVF,91112,91952
l_326,HVF,91953,92863
l_326,HAS,92864,95786
l_326,HVF,95787,99331
l_326,CVF,99332,108820
l_326,HVF,108821,123456
l_326,DVF,123457,124297
l_326,HVF,124298,124767
l_326,HAS,124768,130130
l_326,HVF,130131,132980
l_326,CVF,132981,136843
l_326,HVF,136844,138471
l_326,CVF,138472,142335
l_326,HVF,142336,153397
l_326,DVF,153398,154237
l_326,HVF,154238,154855
l_326,HAS,154856,155454
l_326,CAS,155455,159113
l_326,HAS,159114,159173
l_326,HVF,159174,165948
l_326,DVF,165949,166787
l_326,HVF,166788,167935
l_326,CVF,167936,172207
l_326,HVF,172208,174701
l_326,CVF,174702,178653
l_326,HVF,178654,189654
l_326,CVF,189655,195116
l_326,HVF,195117,209785
l_326,DVF,209786,210627
l_326,HVF,210628,228439
l_326,DVF,228440,229282
l_326,HVF,229283,230095
l_326,HAS,230096,243850
l_326,CAS,243851,256134
l_326,HAS,256135,256681
l_326,HVF,256682,296360
l_326,CVF,296361,306100
l_326,HVF,306101,317218
l_326,DVF,317219,318062
l_326,HVF,318063,318656
l_326,HAS,318657,320146
l_326,HVF,320147,322727
l_326,CVF,322728,327834
l_326,HVF,327835,332459
l_326,DVF,332460,333302
l_326,HVF,333303,334012
l_326,HAS,334013,338946
l_326,HVF,338947,344522
l_326,CVF,344523,361497
l_326,HVF,361498,386023
l_326,CVF,386024,401962
l_326,HVF,401963,418563
l_326,CVF,418564,423647
l_326,HVF,423648,428856
l_326,CVF,428857,430015
l_326,HVF,430016,440726
l_326,CVF,440727,455583
l_326,HVF,455584,468354
l_326,CVF,468355,478779
l_326,HVF,478780,497845
l_326,CVF,497846,498529
l_326,HVF,498530,500819
l_326,CVF,500820,511137
l_326,HVF,511138,519025
l_326,CVF,519026,522931
l_326,HVF,522932,534061
l_326,DVF,534062,534882
l_326,HVF,534883,538766
l_326,hvf,538767,541432
l_326,HVF,541433,549660
l_326,CVF,549661,560805
l_326,HVF,560806,564965
l_326,CVF,564966,565187
l_326,HVF,565188,577710
l_326,CVF,577711,581405
l_326,HVF,581406,588117
l_326,CVF,588118,590733
l_326,HVF,590734,593430
l_326,CVF,593431,593967
l_326,HVF,593968,596041
l_326,CVF,596042,597425
l_326,HVF,597426,669225
l_326,CVF,669226,669302
l_326,HVF,669303,695135
l_326,CVF,695136,697990
l_326,HVF,697991,700674
l_326,CVF,700675,701501
l_326,HVF,701502,705195
l_326,CVF,705196,707892
l_326,HVF,707893,719009
l_326,CVF,719010,725040
l_326,HVF,725041,732444
l_326,CVF,732445,737315
l_326,HVF,737316,741334
l_326,CVF,741335,741480
l_326,HVF,741481,746971
l_326,CVF,746972,833001
l_326,HVF,833002,834908
l_326,CVF,834909,838027
l_326,HVF,838028,839759
l_326,CVF,839760,848613
l_326,HVF,848614,856487
l_326,CVF,856488,862821
l_326,HVF,862822,868508
l_326,CVF,868509,869372
l_326,HVF,869373,873638
l_326,CVF,873639,875071
l_326,HVF,875072,878483
l_326,CVF,878484,911499
l_326,HVF,911500,912584
l_326,HAS,912585,917329
l_326,CAS,917330,923830
l_326,HAS,923831,925459
l_326,CAS,925460,927623
l_326,HAS,927624,933434
l_326,CAS,933435,934122
l_326,HAS,934123,946098
l_326,CAS,946099,957555
l_326,HAS,957556,974631
l_326,has,974632,977293
l_326,cas,977294,981277
l_326,has,981278,990487
l_326,HAS,990488,991010
l_326,CAS,991011,991231
l_326,cas,991232,993722
l_326,has,993723,997500
l_327,HAS,1,12167
l_327,CAS,12168,15655
l_327,HAS,15656,20950
l_327,CAS,20951,24020
l_327,HAS,24021,32642
l_327,CAS,32643,33666
l_327,HAS,33667,36351
l_327,CAS,36352,43619
l_327,HAS,43620,47580
l_327,CAS,47581,53660
l_327,HAS,53661,63993
l_327,CAS,63994,74693
l_327,HAS,74694,77369
l_327,CAS,77370,82387
l_327,HAS,82388,84113
l_327,CAS,84114,88432
l_327,HAS,88433,105104
l_327,CAS,105105,115299
l_327,HAS,115300,151484
l_327,CAS,151485,157625
l_327,HAS,157626,270897
l_327,CAS,270898,277790
l_327,HAS,277791,300751
l_327,CAS,300752,303459
l_327,HAS,303460,336156
l_327,CAS,336157,345708
l_327,HAS,345709,365458
l_327,has,365459,369271
l_327,cas,369272,370015
l_327,has,370016,416251
l_327,cas,416252,416364
l_327,has,416365,423779
l_327,HAS,423780,484958
l_327,HPE,484959,563822
l_327,HPR,563823,582028
l_327,HPE,582029,633918
l_327,CPE,633919,634449
l_327,HPE,634450,636263
l_327,CPE,636264,644905
l_327,HPE,644906,649334
l_327,CPE,649335,650557
l_327,HPE,650558,655509
l_327,CPE,655510,676752
l_327,HPE,676753,687286
l_327,CPE,687287,689424
l_327,HPE,689425,692328
l_327,CPE,692329,696066
l_327,HPE,696067,697656
l_327,CPE,697657,701831
l_327,HPE,701832,706998
l_327,CPE,706999,710752
l_327,HPE,710753,728553
l_327,CPE,728554,729301
l_327,HPE,729302,732493
l_327,CPE,732494,760848
l_327,HPE,760849,762439
l_327,CPE,762440,784786
l_327,HPE,784787,785000
l_328,HPE,1,10143
l_328,CPE,10144,24294
l_328,HPE,24295,38450
l_328,CPE,38451,51706
l_328,HPE,51707,53382
l_328,CPE,53383,86198
l_328,HPE,86199,92103
l_328,CPE,92104,106084
l_328,HPE,106085,133872
l_328,CPE,133873,144674
l_328,HPE,144675,150207
l_328,CPE,150208,158610
l_328,HPE,158611,171549
l_328,CPE,171550,177494
l_328,HPE,177495,181596
l_328,CPE,181597,205005
l_328,HPE,205006,233144
l_328,CPE,233145,244225
l_328,HPE,244226,257011
l_328,CPE,257012,265732
l_328,HPE,265733,273327
l_328,CPE,273328,286217
l_328,HPE,286218,288074
l_328,CPE,288075,291901
l_328,HPE,291902,296956
l_328,CPE,296957,300870
l_328,HPE,300871,314382
l_328,CPE,314383,343473
l_328,HPE,343474,348363
l_328,hpe,348364,348819
l_328,HPE,348820,355568
l_328,hpe,355569,362489
l_328,HPE,362490,382525
l_328,CPE,382526,386527
l_328,HPE,386528,393481
l_328,CPE,393482,398984
l_328,HPE,398985,406486
l_328,CPE,406487,411142
l_328,HPE,411143,412749
l_328,CPE,412750,414268
l_328,HPE,414269,419094
l_328,CPE,419095,426739
l_328,HPE,426740,438021
l_328,CPE,438022,444268
l_328,HPE,444269,461983
l_328,CPE,461984,465517
l_328,HPE,465518,467476
l_328,CPE,467477,472302
l_328,HPE,472303,475108
l_328,CPE,475109,475961
l_328,HPE,475962,479427
l_328,CPE,479428,487267
l_328,HPE,487268,491534
l_328,CPE,491535,492770
l_328,HPE,492771,521993
l_328,CPE,521994,522322
l_328,HPE,522323,527305
l_328,CPE,527306,533430
l_328,HPE,533431,547862
l_328,CPE,547863,551857
l_328,HPE,551858,561571
l_328,CPE,561572,563496
l_328,HPE,563497,573256
l_328,CPE,573257,579336
l_328,HPE,579337,613242
l_328,CPE,613243,622765
l_328,HPE,622766,626154
l_328,CPE,626155,634178
l_328,HPE,634179,635843
l_328,CPE,635844,636361
l_328,HPE,636362,638112
l_328,CPE,638113,640481
l_328,HPE,640482,653751
l_328,CPE,653752,655132
l_328,HPE,655133,656865
l_328,CPE,656866,663943
l_328,HPE,663944,665882
l_328,CPE,665883,667718
l_328,HPE,667719,669277
l_328,CPE,669278,670365
l_328,HPE,670366,692576
l_328,CPE,692577,693538
l_328,HPE,693539,696759
l_328,CPE,696760,699579
l_328,HPE,699580,702112
l_328,CPE,702113,706010
l_328,HPE,706011,710623
l_328,HPR,710624,712974
l_328,CPR,712975,714200
l_328,HPR,714201,810418
l_328,hpr,810419,852500
l_329,HAS,1,5029
l_329,CAS,5030,11236
l_329,HAS,11237,17936
l_329,CAS,17937,24351
l_329,HAS,24352,25132
l_329,HPE,25133,31637
l_329,CPE,31638,34301
l_329,HPE,34302,40350
l_329,CPE,40351,41886
l_329,HPE,41887,58865
l_329,CPE,58866,62976
l_329,HPE,62977,65657
l_329,CPE,65658,68686
l_329,HPE,68687,70554
l_329,CPE,70555,72887
l_329,HPE,72888,84319
l_329,CPE,84320,87214
l_329,HPE,87215,113905
l_329,CPE,113906,115929
l_329,HPE,115930,118442
l_329,CPE,118443,119636
l_329,HPE,119637,136404
l_329,CPE,136405,137306
l_329,HPE,137307,178464
l_329,CPE,178465,181848
l_329,HPE,181849,185166
l_329,CPE,185167,196776
l_329,HPE,196777,211372
l_329,CPE,211373,212038
l_329,HPE,212039,223984
l_329,CPE,223985,227872
l_329,HPE,227873,235547
l_329,CPE,235548,236932
l_329,HPE,236933,250697
l_329,CPE,250698,252498
l_329,HPE,252499,255238
l_329,CPE,255239,259163
l_329,HPE,259164,271181
l_329,CPE,271182,291952
l_329,HPE,291953,325103
l_329,CPE,325104,342195
l_329,HPE,342196,350934
l_329,CPE,350935,359739
l_329,HPE,359740,371727
l_329,CPE,371728,445985
l_329,HPE,445986,459882
l_329,CPE,459883,499847
l_329,HPE,499848,509199
l_329,CPE,509200,517867
l_329,HPE,517868,523287
l_329,CPE,523288,535239
l_329,HPE,535240,566573
l_329,CPE,566574,573658
l_329,HPE,573659,586919
l_329,CPE,586920,594565
l_329,HPE,594566,601084
l_329,CPE,601085,647098
l_329,HPE,647099,649524
l_329,CPE,649525,651174
l_329,HPE,651175,654345
l_329,CPE,654346,661121
l_329,HPE,661122,669073
l_329,CPE,669074,731629
l_329,HPE,731630,741625
l_329,DPE,741626,742448
l_329,HPE,742449,754216
l_329,CPE,754217,765668
l_329,HPE,765669,770934
l_329,CPE,770935,774807
l_329,HPE,774808,778028
l_329,CPE,778029,793439
l_329,HPE,793440,803734
l_329,CPE,803735,805030
l_329,HPE,805031,809338
l_329,CPE,809339,818764
l_329,HPE,818765,821416
l_329,CPE,821417,831497
l_329,HPE,831498,842308
l_329,CPE,842309,844327
l_329,HPE,844328,846990
l_329,CPE,846991,847990
l_329,HPE,847991,852604
l_329,CPE,852605,853763
l_329,HPE,853764,855557
l_329,CPE,855558,868017
l_329,HPE,868018,871320
l_329,CPE,871321,889138
l_329,HPE,889139,890762
l_329,CPE,890763,893570
l_329,HPE,893571,895904
l_329,CPE,895905,897442
l_329,HPE,897443,899521
l_329,CPE,899522,927830
l_329,HPE,927831,931109
l_329,CPE,931110,931542
l_329,HPE,931543,933619
l_329,CPE,933620,935917
l_329,HPE,935918,937941
l_329,CPE,937942,946771
l_329,HPE,946772,956619
l_329,CPE,956620,962601
l_329,HPE,962602,965067
l_329,CPE,965068,965113
l_329,HPE,965114,969031
l_329,CPE,969032,979645
l_329,HPE,979646,982159
l_329,CPE,982160,990141
l_329,HPE,990142,997613
l_329,CPE,997614,1025729
l_329,HPE,1025730,1077919
l_329,CPE,1077920,1078905
l_329,HPE,1078906,1086180
l_329,CPE,1086181,1088707
l_329,HPE,1088708,1093977
l_329,CPE,1093978,1095824
l_329,HPE,1095825,1106077
l_329,CPE,1106078,1111243
l_329,HPE,1111244,1112992
l_329,CPE,1112993,1124721
l_329,HPE,1124722,1135284
l_329,CPE,1135285,1139572
l_329,HPE,1139573,1141191
l_329,CPE,1141192,1160599
l_329,HPE,1160600,1170732
l_329,CPE,1170733,1186026
l_329,HPE,1186027,1188912
l_329,CPE,1188913,1197009
l_329,HPE,1197010,1198897
l_329,CPE,1198898,1205463
l_329,HPE,1205464,1207821
l_329,CPE,1207822,1208010
l_329,HPE,1208011,1209864
l_329,CPE,1209865,1230656
l_329,HPE,1230657,1232413
l_329,CPE,1232414,1234422
l_329,HPE,1234423,1256477
l_329,hpe,1256478,1352500
l_330,HAS,1,10528
l_330,CAS,10529,42786
l_330,HAS,42787,45799
l_330,CAS,45800,53904
l_330,HAS,53905,116619
l_330,CAS,116620,125272
l_330,HAS,125273,159523
l_330,CAS,159524,176513
l_330,HAS,176514,178325
l_330,CAS,178326,188147
l_330,HAS,188148,190656
l_330,CAS,190657,213965
l_330,HAS,213966,220205
l_330,CAS,220206,221667
l_330,HAS,221668,252880
l_330,CAS,252881,259351
l_330,cas,259352,260759
l_330,has,260760,407500
l_331,hun,1,11807
l_331,HAS,11808,43194
l_331,CAS,43195,48321
l_331,HAS,48322,68954
l_331,CAS,68955,72740
l_331,HAS,72741,77876
l_331,CAS,77877,83292
l_331,HAS,83293,90748
l_331,CAS,90749,97612
l_331,HAS,97613,107489
l_331,CAS,107490,122548
l_331,HAS,122549,131721
l_331,CAS,131722,146933
